url_id	url	domain
4356763	iep.utm.edu/a/american.htm	iep.utm.edu
28553662	tornadohistoryproject.com/tornado/1970/9/map	tornadohistoryproject.com
10415941	uscourts.gov/formsandfees/fees/electronicpublicaccessfeeschedule.aspx	uscourts.gov
9289920	wikidata.org/wiki/q53545#p536	wikidata.org
9549157	hdl.loc.gov/loc.uscongress/legislation.113hr3470	hdl.loc.gov
40181759	minorplanetcenter.net/db_search/show_object?object_id=294876	minorplanetcenter.net
41996336	kicker.de/news/fussball/bundesliga/vereine/585353/artikel_werder-suspendiert-arnautovic-und-elia.html	kicker.de
8273051	mygym.com	mygym.com
6474391	baseball-reference.com/o/ortizju01.shtml	baseball-reference.com
17823077	books.google.com/?id=oj8mcaaaqbaj	books.google.com
30120673	miamidolphins.com/news/dolphins-awarded-ken-crawley-waived-isaiah-ford	miamidolphins.com
9421041	bzi.ro/capitanul-dorel-bernard-va-reveni-la-iasi-48902	bzi.ro
8755443	youtube.com/watch?v=9pfjoocqlg0	youtube.com
5638633	rkd.nl/en/explore/artists/392478	rkd.nl
29393296	apiv3.iucnredlist.org/api/v3/taxonredirect/22700523	apiv3.iucnredlist.org
10732747	minorplanetcenter.net/db_search/show_object?object_id=186647	minorplanetcenter.net
9557588	loc.gov/today/pr/2012/12-197.html	loc.gov
15133188	catalogue.bnf.fr/ark:/12148/cb12274140q	catalogue.bnf.fr
32145279	news.google.com/newspapers?id=xkjiaaaaibaj&pg=5706,4687189&sjid=tgseaaaaibaj	news.google.com
48693570	thepeerage.com/p38868.htm	thepeerage.com
48051806	outlookindia.com/magazine/story/remembering-the-map-makers/298095	outlookindia.com
13512788	exchange-rates.org/rate/usd/cny/4-24-2019	exchange-rates.org
37602088	en.wikisource.org/wiki/indian_fairy_tales_(stokes,_1879)/the_princess_who_loved_her_father_like_salt	en.wikisource.org
18147447	musicline.de/de/chartverfolgung_summary/title/allen,lily/fuck+you/single	musicline.de
5519078	nytimes.com/slideshow/2010/09/15/garden/0916emerson-slideshow.html	nytimes.com
28271706	indigenous.gov.au/2012-nsw-aboriginal-rugby-league-knockout	indigenous.gov.au
25569890	data.bibliotheken.nl/id/thes/p130356271	data.bibliotheken.nl
7048641	infoprijedor.com/newspreview.aspx?newscode=2048&newsheading=%e2%80%9erudari%e2%80%9c-otputovali-u-makarsku-na-pripreme	infoprijedor.com
18061908	malegislature.gov/bills/188/senate/s796	malegislature.gov
26236256	ice-ribbon.ne07.jp/page/resultdata_479.html	ice-ribbon.ne07.jp
14706505	data.bnf.fr/ark:/12148/cb11887060w	data.bnf.fr
44824725	allmusic.com/album/loving-you-now-mw0001447046	allmusic.com
